1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.339235902159862102e-01
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,3.666666666666666519e+00,-6.618389228471797114e-01
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,6.333333333333333037e+00,-8.342062323892208975e-02
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.217376232321510487e+00
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.569603994937775138e+00
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,3.666666666666666519e+00,-3.707238481300387356e+00
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,6.333333333333333037e+00,1.537194287390119263e-01
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,9.000000000000000000e+00,3.537769946153541234e+00
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.125436796723521926e+00
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-7.965987325094944005e+00
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,-5.648364219755259708e-01
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,7.486719334522552671e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.809681162261207454e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-9.646319449203605956e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,8.544814432972087648e-01
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.301111288654924003e+01
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.209143198695033838e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-7.362132762737381597e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,4.510079276927458913e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.403337883634000605e+01
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,1.000000000000000000e+00,-5.495814884972389791e-01
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,3.666666666666666519e+00,2.263616934982582152e-01
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,6.333333333333333037e+00,2.089547230893764596e+00
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,9.000000000000000000e+00,7.942179315724412492e-01
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,1.000000000000000000e+00,-3.108068652990847447e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,3.666666666666666519e+00,1.262196356949196741e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,6.333333333333333037e+00,7.180052388645847827e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,9.000000000000000000e+00,2.307485754129356081e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,-3.519247729876493036e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,1.907952337604795767e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,1.230164002660668032e+01
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,6.163059191338638776e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,-1.944774303525084624e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,1.846562471683909967e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,1.477598702630830374e+01
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,8.613940276588751388e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,4.326200481624791205e-01
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,3.103718742876268699e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,1.448083577454572612e+01
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,6.551844681567464690e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,1.000000000000000000e+00,-1.820818356848198816e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,3.666666666666666519e+00,4.078944011238548883e-01
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,6.333333333333333037e+00,2.032536158470112930e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,9.000000000000000000e+00,9.396828940521602114e-01
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,1.000000000000000000e+00,-7.439944445153793495e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,3.666666666666666519e+00,1.904056379115022013e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,6.333333333333333037e+00,7.534681104093868598e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,9.000000000000000000e+00,1.641244589816841071e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,-1.067006396136862278e+01
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,4.038352463097146128e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.557683071834727784e+01
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,3.444706492546659948e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,-1.017101542232453681e+01
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,2.137494313409022961e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.887771346924045801e+01
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,5.452293333098188199e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,-7.956889162322648978e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,2.650797310579536159e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.845113184979350507e+01
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,3.805788679920815820e+00
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,-7.834107012383398350e-02
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,4.979818517393120314e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-6.861567595711289824e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-1.128750828572392839e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.988863785670074158e-01
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,4.113419296609222703e-02
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-1.287063551787475113e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-3.680638299706415317e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-7.113845911302983660e-02
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-1.355022877746104637e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,9.440895520720361533e-01
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-6.411640761413539558e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.505068024460970655e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-4.253723952856838686e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,4.708298461494075937e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.048670770813998843e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-2.974831609651117592e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-5.164354623352132023e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,5.698483472428757857e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-3.388084037652255187e+00
