1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.162916212461156285e-01
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,3.666666666666666519e+00,-1.779541888050622855e+00
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,6.333333333333333037e+00,-9.415059568268687729e-01
1.000000000000000000e+00,1.100000000000000089e+00,1.000000000000000000e+00,9.000000000000000000e+00,-2.254671080905711056e-01
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.002990687887714616e-01
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,3.666666666666666519e+00,-4.952785890718161887e+00
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,6.333333333333333037e+00,-9.590315320743905136e-01
3.000000000000000000e+00,3.100000000000000089e+00,1.000000000000000000e+00,9.000000000000000000e+00,7.204603651029299893e-01
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.059869742574909957e+00
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-6.365210128216960861e+00
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,6.020767594423100944e-01
5.000000000000000000e+00,5.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.452299043785120647e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.424724867325823041e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-7.525497612927501301e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,1.568014529766646126e+00
7.000000000000000000e+00,7.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,3.908097871987099570e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.662936640350700657e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,3.666666666666666519e+00,-8.162916446687200178e+00
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,6.333333333333333037e+00,-7.209934700488730419e-01
9.000000000000000000e+00,9.099999999999999645e+00,1.000000000000000000e+00,9.000000000000000000e+00,5.303335478170091655e+00
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,1.000000000000000000e+00,1.288295461483897508e+00
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,3.666666666666666519e+00,-1.408092380135062660e+00
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,6.333333333333333037e+00,2.973414588064742792e-01
1.000000000000000000e+00,1.100000000000000089e+00,3.666666666666666519e+00,9.000000000000000000e+00,3.431369258363590746e-01
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,1.000000000000000000e+00,4.106346919231263826e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,3.666666666666666519e+00,-3.762129385274904259e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,6.333333333333333037e+00,2.367983493301316411e+00
3.000000000000000000e+00,3.100000000000000089e+00,3.666666666666666519e+00,9.000000000000000000e+00,3.299200822540571565e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,6.640557658775659178e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,-3.775262599334628710e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,3.794314708342985121e+00
5.000000000000000000e+00,5.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,5.564653031454302123e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,6.913780856046924939e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,-3.238780908529728997e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,3.552578987056577819e+00
7.000000000000000000e+00,7.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,5.479555010610617671e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,1.000000000000000000e+00,4.972236480225221023e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,3.666666666666666519e+00,-4.132276758207662937e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,6.333333333333333037e+00,1.566538387821371003e+00
9.000000000000000000e+00,9.099999999999999645e+00,3.666666666666666519e+00,9.000000000000000000e+00,4.077933358791928420e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,1.000000000000000000e+00,6.909856751160678989e-01
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,3.666666666666666519e+00,-1.113225886170079226e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.027031380626011625e+00
1.000000000000000000e+00,1.100000000000000089e+00,6.333333333333333037e+00,9.000000000000000000e+00,6.386505647927962492e-01
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,1.000000000000000000e+00,1.530035403733430721e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,3.666666666666666519e+00,-3.358603007341211644e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,6.333333333333333037e+00,2.039952427547750080e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,9.000000000000000000e+00,3.980753049977929781e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,2.751937743624488952e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-3.553756581327968345e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.719479433450424199e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,5.160019127145038631e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,3.716208795314280611e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-1.398642770063438512e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,2.330399735453315913e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,1.783919524814135515e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,3.576005904422103310e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-1.299588368244485981e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,3.031132994203390219e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,-1.149033537093686386e+00
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,9.746844055631298520e-02
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,-9.550757700444377774e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-2.974221265193691677e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-1.141670763172897562e-01
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,-5.743626816275194669e-01
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,-2.149295615722097708e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-2.196047399629588615e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.963966310452968322e-01
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.079823479600053870e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-2.870084438982523967e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,-3.490576479678971999e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-1.911747556170678264e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-5.266121320981624609e-02
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-1.165860877120653116e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,-1.797264999827468790e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-4.876116113605876379e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.397953634307931514e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-9.763700249168719703e-01
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,6.614018048107423997e-01
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.475436427063304023e+00
